Year,Term,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,CRN,Section,Start Time,End Time,Days of Week,Room,Building
2020,Spring,BADM,335,0,9,3,4,5,1,1,0,0,0,0,0,0,0,"Scott, Nehemiah",47943,A,02:00 PM,03:20 PM,TR,2001,Business Instructional Fac
2020,Spring,BADM,337,36,18,1,2,0,0,0,0,0,0,0,0,0,0,"Mehrotra, Mili",47944,A,09:30 AM,10:50 AM,TR,241,Wohlers Hall
2020,Spring,BADM,340,15,13,0,1,1,0,0,0,1,0,0,0,1,0,"Barbeau, Aimee",60371,A,09:30 AM,10:50 AM,MW,2011,Business Instructional Fac
2020,Spring,BADM,340,24,7,3,1,0,0,0,3,1,0,0,0,1,0,"Barbeau, Aimee",60371,A,09:30 AM,10:50 AM,MW,2011,Business Instructional Fac
2020,Spring,BADM,350,5,55,4,0,1,0,0,0,0,0,0,0,0,0,"Nelson, Matthew L",39324,A,05:00 PM,07:50 PM,M,2041,Business Instructional Fac
2020,Spring,BADM,350,5,35,12,1,2,0,0,0,1,0,0,0,0,0,"Subramanyam, Ramanath",50065,B,12:30 PM,01:50 PM,MW,2041,Business Instructional Fac
2020,Spring,BADM,350,3,16,5,1,0,1,0,0,0,0,0,0,0,0,"Subramanyam, Ramanath",50065,B,12:30 PM,01:50 PM,MW,2041,Business Instructional Fac
2020,Spring,BADM,350,0,0,2,3,5,7,1,3,0,0,2,0,0,0,"Parthasarathy, Rangarajan",59972,D,12:30 PM,01:50 PM,TR,1049,Business Instructional Fac
2020,Spring,BADM,351,3,56,4,2,0,0,0,0,0,0,0,0,0,0,"Pamuksuz, Utku",53412,A,03:30 PM,06:20 PM,M,2043,Business Instructional Fac
2020,Spring,BADM,352,1,42,0,0,1,0,0,0,0,0,0,0,0,0,"Pamuksuz, Utku",53412,A,03:30 PM,06:20 PM,M,2043,Business Instructional Fac
2020,Spring,BADM,352,7,14,8,1,1,3,0,1,0,0,0,0,0,0,"Garimella, Aravinda",31226,B,02:00 PM,03:20 PM,MW,241,Wohlers Hall
2020,Spring,BADM,352,11,33,6,5,2,3,0,0,0,0,0,0,0,0,"Garimella, Aravinda",31226,B,02:00 PM,03:20 PM,MW,241,Wohlers Hall
2020,Spring,BADM,353,8,10,6,2,3,2,1,0,0,0,0,0,0,0,"Haran, Vidya",31238,A,09:30 AM,10:50 AM,TR,243,Wohlers Hall
2020,Spring,BADM,353,10,27,16,5,2,0,4,1,0,0,0,1,0,0,"Haran, Vidya",31238,A,09:30 AM,10:50 AM,TR,243,Wohlers Hall
2020,Spring,BADM,356,16,8,7,7,5,1,0,0,1,0,0,0,0,0,"Khandelwal, Ashish",68625,B,03:30 PM,04:50 PM,MW,3063,Business Instructional Fac
2020,Spring,BADM,359,5,22,13,4,0,0,0,0,0,0,0,0,0,0,"Somaya, Deepak",68626,A,11:00 AM,12:50 PM,F,3007,Business Instructional Fac
2020,Spring,BADM,374,0,19,0,2,0,0,0,1,0,0,0,0,0,0,"Seshadri, Sridhar",31024,C,02:00 PM,03:20 PM,MW,2011,Business Instructional Fac
2020,Spring,BADM,374,14,10,6,1,5,2,1,1,0,0,0,1,1,0,"Liang, Hongyan",31007,G,12:30 PM,01:50 PM,MW,130,Wohlers Hall
2020,Spring,BADM,375,21,5,2,0,1,1,0,1,0,0,0,0,0,0,"Cockrell, Adam L",46940,A,09:30 AM,10:50 AM,MW,243,Wohlers Hall
2020,Spring,BADM,375,40,15,5,3,0,0,0,1,1,0,0,1,0,0,"Cockrell, Adam L",46940,A,09:30 AM,10:50 AM,MW,243,Wohlers Hall
2020,Spring,BADM,378,0,6,5,1,3,5,2,0,1,0,0,0,1,0,"Scott, Nehemiah",31076,A,11:00 AM,12:20 PM,TR,2001,Business Instructional Fac
2020,Spring,BADM,378,0,10,3,2,1,4,2,0,0,1,0,0,0,0,"Scott, Nehemiah",31076,A,11:00 AM,12:20 PM,TR,2001,Business Instructional Fac
2020,Spring,BADM,379,3,9,9,4,2,0,0,0,0,0,0,0,0,0,"Anand, Gopesh J",47946,A,03:30 PM,04:50 PM,MW,2011,Business Instructional Fac
2020,Spring,BADM,380,8,9,2,0,1,0,0,0,0,0,1,0,0,0,"Clougherty, Joseph A",39130,A,02:00 PM,03:20 PM,MW,3001,Business Instructional Fac
2020,Spring,BADM,381,0,39,10,4,1,1,0,0,0,0,1,0,0,0,"Martinez, Candace A",31080,A,05:00 PM,07:50 PM,W,2041,Business Instructional Fac
2020,Spring,BADM,381,4,20,6,1,0,0,0,0,0,0,0,0,0,0,"Xu, Mingrui",58441,B,05:00 PM,07:50 PM,T,2041,Business Instructional Fac
2020,Spring,BADM,382,11,16,3,1,1,0,1,0,0,0,0,0,0,0,"Oh, Hyewon",51561,B,09:30 AM,10:50 AM,TR,1049,Business Instructional Fac
2020,Spring,BADM,395,1,14,5,0,1,0,0,0,0,0,0,0,0,0,"Parthasarathy, Rangarajan",58442,ISM,08:00 AM,09:20 AM,TR,226,Wohlers Hall
2020,Spring,BADM,403,12,21,8,1,7,0,0,1,0,0,0,0,0,0,"Wright, Margaret",58743,OL,ARRANGED,,,,
2020,Spring,BADM,449,12,20,6,1,1,0,0,0,0,0,0,0,0,0,"Sakhartov, Arkadiy V",31082,A,12:30 PM,01:50 PM,MW,2043,Business Instructional Fac
2020,Spring,BADM,449,0,6,2,9,12,5,1,1,0,0,1,0,0,0,"Kim, June-Young",31084,B,11:00 AM,12:20 PM,MW,2041,Business Instructional Fac
2020,Spring,BADM,449,0,13,4,8,5,1,0,0,0,0,0,0,0,0,"Chattopadhyay, Shinjinee",31181,E,03:30 PM,04:50 PM,TR,2041,Business Instructional Fac
2020,Spring,BADM,449,15,19,2,3,0,0,1,0,0,0,0,0,0,0,"Sakhartov, Arkadiy V",31188,I,09:30 AM,10:50 AM,MW,2041,Business Instructional Fac
2020,Spring,BADM,449,12,10,8,6,2,0,0,0,0,0,0,0,0,0,"Shah, Sonali K",31194,L,11:00 AM,12:20 PM,TR,2041,Business Instructional Fac
2020,Spring,BADM,449,9,26,4,1,0,0,0,0,0,0,0,0,0,0,"Sakhartov, Arkadiy V",31198,M,02:00 PM,03:20 PM,MW,2043,Business Instructional Fac
2020,Spring,BADM,449,0,18,14,2,3,2,0,0,0,0,0,0,0,0,"Chattopadhyay, Shinjinee",31203,O,12:30 PM,01:50 PM,TR,2041,Business Instructional Fac
2020,Spring,BADM,449,8,14,4,7,1,1,1,1,1,0,0,0,0,0,"Shah, Sonali K",31212,P,09:30 AM,10:50 AM,TR,2041,Business Instructional Fac
2020,Spring,BADM,449,0,18,5,7,7,1,0,0,0,0,0,0,1,0,"Kim, June-Young",31217,S,03:30 PM,04:50 PM,MW,2041,Business Instructional Fac
2020,Spring,BADM,449,0,16,11,5,2,3,0,1,0,0,1,0,0,0,"Chattopadhyay, Shinjinee",31220,T,02:00 PM,03:20 PM,TR,2041,Business Instructional Fac
2020,Spring,BADM,508,212,434,145,84,30,11,7,3,1,0,1,0,5,3,"Loyd, Denise L",69032,IMB,ARRANGED,,,,
2020,Spring,BADM,508,18,24,17,4,3,0,0,0,0,0,0,0,1,1,"Loyd, Denise L",69032,IMB,ARRANGED,,,,
2020,Spring,BADM,509,50,443,74,39,35,6,2,3,2,1,2,0,6,4,"Bednar, Michael K",69034,IMB,ARRANGED,,,,
2020,Spring,BADM,509,7,65,14,6,8,0,2,0,0,1,0,0,3,2,"Bednar, Michael K",69034,IMB,ARRANGED,,,,
2020,Spring,BADM,520,19,105,47,21,13,6,3,2,3,1,0,0,1,0,"Noel, Hayden N",69051,IMB,ARRANGED,,,,
2020,Spring,BADM,521,0,18,10,7,5,0,1,0,0,0,0,0,0,0,"Rindfleisch, Aric P",31298,PMB,06:00 PM,08:50 PM,M,3039,Business Instructional Fac
2020,Spring,BADM,524,0,16,4,0,2,0,0,2,0,0,0,0,0,0,"Liu, Yunchuan",54784,A,02:00 PM,03:20 PM,MW,3041,Business Instructional Fac
2020,Spring,BADM,543,3,6,11,0,1,1,1,0,0,0,0,0,0,0,"Somaya, Deepak",46206,ADV,09:30 AM,10:50 AM,TR,2043,Business Instructional Fac
2020,Spring,BADM,544,66,157,140,82,65,12,6,7,3,0,0,0,2,1,"Somaya, Deepak",46206,ADV,09:30 AM,10:50 AM,TR,2043,Business Instructional Fac
2020,Spring,BADM,544,0,11,4,4,2,0,0,0,0,0,0,0,0,0,"Graebner, Melissa E",59980,MSM,09:30 AM,10:50 AM,MW,3041,Business Instructional Fac
2020,Spring,BADM,544,3,6,10,0,2,3,1,0,0,0,0,0,0,2,"Somaya, Deepak",70209,ONL,ARRANGED,,,,
2020,Spring,BADM,550,8,34,4,4,5,1,0,0,0,0,0,0,0,0,"Kurtz, Jeffrey M",65329,ADV,01:00 PM,03:50 PM,F,3007,Business Instructional Fac
2020,Spring,BADM,555,6,13,3,3,1,1,0,0,0,0,0,0,0,0,"Haran, Vidya",59981,A,03:30 PM,06:20 PM,W,240,Wohlers Hall
2020,Spring,BADM,564,3,5,9,2,3,3,0,0,0,0,0,0,0,0,"Anand, Gopesh J",64942,A,12:30 PM,01:50 PM,MW,3041,Business Instructional Fac
2020,Spring,BADM,566,21,5,0,0,0,0,0,0,0,0,0,0,1,0,"Mukherjee, Ujjal K",46211,ADV,09:30 AM,10:50 AM,MW,2043,Business Instructional Fac
2020,Spring,BADM,567,12,82,10,49,40,10,7,1,0,0,0,0,6,2,"Palekar, Udatta S",70210,IMB,ARRANGED,,,,
2020,Spring,BADM,572,44,348,137,65,111,37,25,12,4,0,2,0,7,3,"Taghaboni-Dutta, Fataneh",67766,IMB,ARRANGED,,,,
2020,Spring,BADM,572,13,50,29,5,17,5,6,6,0,0,0,0,4,1,"Taghaboni-Dutta, Fataneh",67766,IMB,ARRANGED,,,,
2020,Spring,BADM,573,27,9,3,1,1,0,0,0,0,0,0,0,0,0,"Mehrotra, Mili",46631,PMB,06:00 PM,08:50 PM,W,3039,Business Instructional Fac
2020,Spring,BADM,574,18,10,4,3,4,2,1,1,0,0,0,0,0,0,"Kwon, Hyok-Jon D",46484,ADV,09:30 AM,10:50 AM,TR,2043,Business Instructional Fac
2020,Spring,BADM,577,1,31,18,4,1,0,1,0,1,0,1,0,0,0,"Ye, Han",70098,A,12:30 PM,01:50 PM,TR,3041,Business Instructional Fac
2020,Spring,BADM,583,1,6,8,5,1,0,0,0,0,0,0,0,0,0,"Shin, Solee I",52257,A,03:30 PM,06:20 PM,M,3057,Business Instructional Fac
2020,Spring,BADM,584,7,22,13,5,1,0,1,0,0,0,0,0,0,0,"Nelson, Michelle R",55579,A,09:30 AM,12:20 PM,T,240,Wohlers Hall
2020,Spring,BADM,589,6,35,2,0,3,2,0,0,0,0,0,0,0,0,"Venkateswaran, Venkatasub",46214,ADV,09:30 AM,10:50 AM,MW,2043,Business Instructional Fac
2020,Spring,BADM,589,6,33,6,3,5,2,1,0,0,0,0,0,0,0,"Venkateswaran, Venkatasub",46214,ADV,09:30 AM,10:50 AM,MW,2043,Business Instructional Fac
2020,Spring,BADM,589,8,19,5,5,1,0,0,0,0,0,0,0,0,0,"Venkateswaran, Venkatasub",46214,ADV,09:30 AM,10:50 AM,MW,2043,Business Instructional Fac
2020,Spring,BADM,590,2,8,8,4,6,1,0,0,0,1,0,0,0,0,"Torelli, Carlos J",52708,BRM,11:00 AM,12:20 PM,MW,130,Wohlers Hall
2020,Spring,BADM,590,1,5,26,6,8,0,0,0,0,0,0,0,0,0,"Sethi, Simrun S",50062,MSB,02:00 PM,03:20 PM,TR,245,Wohlers Hall
2020,Spring,BADM,590,1,30,2,2,0,0,0,0,0,0,0,0,0,0,"Lamare, James R",31446,PM2,06:00 PM,08:50 PM,R,3041,Business Instructional Fac
2020,Spring,BADM,590,0,33,0,0,7,0,0,0,0,0,0,0,0,1,"Sachdev, Vishal",69052,PMB,06:00 PM,08:50 PM,MW,3039,Business Instructional Fac
2020,Spring,BCOG,301,0,1,11,15,0,0,0,0,0,0,0,0,0,0,"Barbey, Aron K",69283,A,09:30 AM,10:50 AM,TR,331,Armory
2020,Spring,BCS,115,3,27,4,5,7,3,1,3,0,0,0,0,1,0,"Cooper, David",61652,A,12:30 PM,01:50 PM,TR,165,Noyes Laboratory
2020,Spring,BIOC,446,3,8,9,10,7,2,0,0,0,1,0,0,0,0,"Zhang, Kai",38713,AL1,11:00 AM,12:20 PM,TR,165,Noyes Laboratory
2020,Spring,BIOC,455,6,10,1,1,2,0,0,1,0,0,0,1,0,0,"Buntrock, Dustin A",31674,A,01:00 PM,04:50 PM,MW,495C,Burrill Hall
2020,Spring,BIOE,120,78,2,2,1,0,0,1,0,0,0,0,0,0,0,"Golecki, Holly M",31790,,11:00 AM,11:50 AM,MW,1306,Everitt Laboratory
2020,Spring,BIOE,202,2,16,9,8,6,6,0,0,1,0,0,1,1,0,"Jensen, Karin J",46395,AB3,03:00 PM,06:50 PM,T,3109,Everitt Laboratory
2020,Spring,BIOE,205,29,15,8,5,6,5,6,3,1,0,0,0,0,0,"Lam, Fan",60964,LEC,10:00 AM,10:50 AM,MWF,1302,Everitt Laboratory
2020,Spring,BIOE,210,9,33,25,4,4,6,0,1,2,0,0,0,1,0,"Jensen, Paul A",69415,LEC,09:30 AM,10:50 AM,TR,1306,Everitt Laboratory
2020,Spring,BIOE,310,33,19,2,1,0,3,0,0,0,0,0,0,0,0,"Maslov, Sergei",60965,LEC,09:30 AM,10:50 AM,TR,106B8,Engineering Hall
2020,Spring,BIOE,360,3,17,21,9,4,2,3,2,0,0,0,0,1,0,"Jensen, Karin J",60966,LEC,09:00 AM,09:50 AM,MWF,1302,Everitt Laboratory
2020,Spring,BIOE,414,42,8,0,1,1,0,0,2,0,0,0,0,0,0,"Cole, John A",33725,B,11:00 AM,11:50 AM,MWF,2101,Everitt Laboratory
2020,Spring,BIOE,415,0,51,1,0,1,0,0,0,0,0,0,0,0,0,"Choi, Dong San",33731,AB1,02:00 PM,04:50 PM,M,201,Everitt Laboratory
2020,Spring,BIOE,420,0,44,0,0,10,0,0,1,0,0,0,0,0,0,"Sutton, Brad",65299,AL1,11:00 AM,11:50 AM,MWF,112,Transportation Building
2020,Spring,BIOE,479,11,13,0,0,1,0,0,0,0,0,0,0,0,0,"Nie, Shuming",64046,AL1,05:00 PM,06:20 PM,TR,2233,Everitt Laboratory
2020,Spring,BIOE,574,0,25,0,0,0,0,0,1,0,0,0,0,0,0,"Bradley, Joe A",63437,LEC,11:00 AM,12:20 PM,TR,2233,Everitt Laboratory
2020,Spring,BIOE,598,5,19,0,0,1,0,0,0,0,0,0,0,0,0,"Nie, Shuming",64638,NIE,05:00 PM,06:20 PM,TR,2233,Everitt Laboratory
2020,Spring,BIOP,401,5,19,6,0,10,2,1,2,0,0,0,0,1,0,"Pogorelov, Taras V",70323,A,09:30 AM,10:50 AM,TR,124,Burrill Hall
2020,Spring,BTW,250,2,11,7,2,1,0,0,0,0,0,0,0,0,0,"Roche, Daniel",31492,C2,10:00 AM,10:50 AM,MWF,36,English Building
2020,Spring,BTW,250,0,14,6,1,2,0,0,0,0,0,0,0,0,0,"Kelly, Daniel",31515,C3,10:00 AM,10:50 AM,MWF,61,English Building
2020,Spring,BTW,250,0,11,5,4,1,0,0,0,1,0,0,0,0,0,"Kelly, Daniel",31515,C3,10:00 AM,10:50 AM,MWF,61,English Building
2020,Spring,BTW,250,7,13,0,0,1,0,0,0,0,0,0,0,1,0,"Robb, Anna E",65193,E3,01:00 PM,01:50 PM,MWF,23,English Building
2020,Spring,BTW,250,3,14,4,0,3,0,0,0,0,0,0,0,0,0,"Hapke, Gail L",65194,F3,02:00 PM,03:15 PM,MW,23,English Building
2020,Spring,BTW,250,0,9,5,6,3,0,0,0,0,0,0,0,0,0,"McVicker, Zachariah P",31511,G2,03:30 PM,04:45 PM,MW,150,English Building
2020,Spring,BTW,250,2,1,6,5,6,1,1,0,0,0,0,0,0,0,"Hapke, Gail L",70298,G3,03:30 PM,04:45 PM,MW,23,English Building
2020,Spring,BTW,250,0,9,7,4,1,0,0,0,2,0,0,0,0,0,"McGuire, Lee",31523,M1,09:30 AM,10:45 AM,TR,G7,Foreign Languages Building
2020,Spring,BTW,250,0,16,4,3,0,0,0,0,0,0,0,0,0,0,"Hudek, Barry A",31525,M2,09:30 AM,10:45 AM,TR,150,English Building
